Origin,Origin_name,Origin_address,Origin_latitude,Origin_longitude,Destination,Destination_name,Destination_address,Destination_latitude,Destination_longitude
SO15,Share the warmth/Partageons l'espoir,"625 Rue Fortune, Montreal, QC H3K 2R9",45.478148,-73.559401,SO50,Solidarite St-Henri,"75 Square Sir-Georges-Étienne-Cartier, Montreal, QC H4C 3A1",45.473064,-73.583711
SO17,Batiment 7 / Collectif 7 à nous,"1950 Rue du Centre, Montreal, QC H3K 1J2",45.482094000000004,-73.56312199999999,SO50,Solidarite St-Henri,"75 Square Sir-Georges-Étienne-Cartier, Montreal, QC H4C 3A1",45.473064,-73.583711
SO19,Craig Sauvé/Projet Montreal,"1055 Boulevard René-Lévesque E, suite 1100, Montréal, QC H2L 4S5",45.516465999999994,-73.55528100000001,SO50,Solidarite St-Henri,"75 Square Sir-Georges-Étienne-Cartier, Montreal, QC H4C 3A1",45.473064,-73.583711
SO21,Le Garde Manger pour Tous,"1945 Rue Mullins, Montreal, QC H3K 1M7",45.481327,-73.561369,SO50,Solidarite St-Henri,"75 Square Sir-Georges-Étienne-Cartier, Montreal, QC H4C 3A1",45.473064,-73.583711
SO01,Eco-Quartier/YMCA,"255 Avenue Ash, Montreal, QC H3K 2R1",45.478343,-73.55185300000001,SO51,Logifem,"CP72108, 151 Atwater, Montréal, QC H3J 2Z6",45.480222999999995,-73.576858
SO15,Share the warmth/Partageons l'espoir,"625 Rue Fortune, Montreal, QC H3K 2R9",45.478148,-73.559401,SO51,Logifem,"CP72108, 151 Atwater, Montréal, QC H3J 2Z6",45.480222999999995,-73.576858
SO19,Craig Sauvé/Projet Montreal,"1055 Boulevard René-Lévesque E, suite 1100, Montréal, QC H2L 4S5",45.516465999999994,-73.55528100000001,SO51,Logifem,"CP72108, 151 Atwater, Montréal, QC H3J 2Z6",45.480222999999995,-73.576858
SO11,Maison de Jeunes de PSC L'Adozone,"1850 Rue Grand Trunk, Montreal, QC H3K 1N9",45.481343,-73.561665,SO52,Centre des aines de Pointe St-Charles,"2431 St Charles St, Montreal, Quebec H3K 1E6",45.480357,-73.56831899999999
SO13,Club Populaire des Consommateurs,"1956 Rue Grand Trunk, Montreal, QC H3K 1N9",45.481343,-73.561665,SO52,Centre des aines de Pointe St-Charles,"2431 St Charles St, Montreal, Quebec H3K 1E6",45.480357,-73.56831899999999
SO15,Share the warmth/Partageons l'espoir,"625 Rue Fortune, Montreal, QC H3K 2R9",45.478148,-73.559401,SO52,Centre des aines de Pointe St-Charles,"2431 St Charles St, Montreal, Quebec H3K 1E6",45.480357,-73.56831899999999
SO16,Pro-Vert Sud Ouest,"75 Rue du Square Sir George Étienne Cartier, Montreal, QC H4C 3A1",45.473064,-73.583711,SO52,Centre des aines de Pointe St-Charles,"2431 St Charles St, Montreal, Quebec H3K 1E6",45.480357,-73.56831899999999
SO18,Saint Columba House,"2365 Rue Grand Trunk, Montreal, QC H3K 1M8",45.478913,-73.565399,SO52,Centre des aines de Pointe St-Charles,"2431 St Charles St, Montreal, Quebec H3K 1E6",45.480357,-73.56831899999999
SO19,Craig Sauvé/Projet Montreal,"1055 Boulevard René-Lévesque E, suite 1100, Montréal, QC H2L 4S5",45.516465999999994,-73.55528100000001,SO52,Centre des aines de Pointe St-Charles,"2431 St Charles St, Montreal, Quebec H3K 1E6",45.480357,-73.56831899999999
SO11,Maison de Jeunes de PSC L'Adozone,"1850 Rue Grand Trunk, Montreal, QC H3K 1N9",45.481343,-73.561665,SO53,Madame prend conge (centre des femmes Pt St-Charle),"1900, rue Grand Trunk Montreal, QC, Canada H3K1N9",45.481343,-73.561665
SO13,Club Populaire des Consommateurs,"1956 Rue Grand Trunk, Montreal, QC H3K 1N9",45.481343,-73.561665,SO53,Madame prend conge (centre des femmes Pt St-Charle),"1900, rue Grand Trunk Montreal, QC, Canada H3K1N9",45.481343,-73.561665
SO15,Share the warmth/Partageons l'espoir,"625 Rue Fortune, Montreal, QC H3K 2R9",45.478148,-73.559401,SO53,Madame prend conge (centre des femmes Pt St-Charle),"1900, rue Grand Trunk Montreal, QC, Canada H3K1N9",45.481343,-73.561665
SO16,Pro-Vert Sud Ouest,"75 Rue du Square Sir George Étienne Cartier, Montreal, QC H4C 3A1",45.473064,-73.583711,SO53,Madame prend conge (centre des femmes Pt St-Charle),"1900, rue Grand Trunk Montreal, QC, Canada H3K1N9",45.481343,-73.561665
SO18,Saint Columba House,"2365 Rue Grand Trunk, Montreal, QC H3K 1M8",45.478913,-73.565399,SO53,Madame prend conge (centre des femmes Pt St-Charle),"1900, rue Grand Trunk Montreal, QC, Canada H3K1N9",45.481343,-73.561665
SO19,Craig Sauvé/Projet Montreal,"1055 Boulevard René-Lévesque E, suite 1100, Montréal, QC H2L 4S5",45.516465999999994,-73.55528100000001,SO53,Madame prend conge (centre des femmes Pt St-Charle),"1900, rue Grand Trunk Montreal, QC, Canada H3K1N9",45.481343,-73.561665
SO13,Club Populaire des Consommateurs,"1956 Rue Grand Trunk, Montreal, QC H3K 1N9",45.481343,-73.561665,SO54,Regroupement Information Logement (RIL),"1945 Rue Mullins Bureau 110, Montréal, QC H3K 1N9",45.481327,-73.561369
SO19,Craig Sauvé/Projet Montreal,"1055 Boulevard René-Lévesque E, suite 1100, Montréal, QC H2L 4S5",45.516465999999994,-73.55528100000001,SO54,Regroupement Information Logement (RIL),"1945 Rue Mullins Bureau 110, Montréal, QC H3K 1N9",45.481327,-73.561369
SO13,Club Populaire des Consommateurs,"1956 Rue Grand Trunk, Montreal, QC H3K 1N9",45.481343,-73.561665,SO55,Ecole Jeanne-Leber,"2120 Rue Favard, Montréal, QC H3K 1Z7",45.47725,-73.556208
SO15,Share the warmth/Partageons l'espoir,"625 Rue Fortune, Montreal, QC H3K 2R9",45.478148,-73.559401,SO55,Ecole Jeanne-Leber,"2120 Rue Favard, Montréal, QC H3K 1Z7",45.47725,-73.556208
SO19,Craig Sauvé/Projet Montreal,"1055 Boulevard René-Lévesque E, suite 1100, Montréal, QC H2L 4S5",45.516465999999994,-73.55528100000001,SO55,Ecole Jeanne-Leber,"2120 Rue Favard, Montréal, QC H3K 1Z7",45.47725,-73.556208
SO21,Le Garde Manger pour Tous,"1945 Rue Mullins, Montreal, QC H3K 1M7",45.481327,-73.561369,SO55,Ecole Jeanne-Leber,"2120 Rue Favard, Montréal, QC H3K 1Z7",45.47725,-73.556208
SO13,Club Populaire des Consommateurs,"1956 Rue Grand Trunk, Montreal, QC H3K 1N9",45.481343,-73.561665,SO56,St. Gabriel Elementary School,"600 Rue de Dublin, Montréal, QC H3K 2S4",45.476808,-73.559003
SO15,Share the warmth/Partageons l'espoir,"625 Rue Fortune, Montreal, QC H3K 2R9",45.478148,-73.559401,SO56,St. Gabriel Elementary School,"600 Rue de Dublin, Montréal, QC H3K 2S4",45.476808,-73.559003
SO13,Club Populaire des Consommateurs,"1956 Rue Grand Trunk, Montreal, QC H3K 1N9",45.481343,-73.561665,SO57,Saint Gabriel's Parish,"2157 Centre St, Montreal, Quebec H3K 1J5",45.481169,-73.56554399999999
SO15,Share the warmth/Partageons l'espoir,"625 Rue Fortune, Montreal, QC H3K 2R9",45.478148,-73.559401,SO57,Saint Gabriel's Parish,"2157 Centre St, Montreal, Quebec H3K 1J5",45.481169,-73.56554399999999
SO19,Craig Sauvé/Projet Montreal,"1055 Boulevard René-Lévesque E, suite 1100, Montréal, QC H2L 4S5",45.516465999999994,-73.55528100000001,SO57,Saint Gabriel's Parish,"2157 Centre St, Montreal, Quebec H3K 1J5",45.481169,-73.56554399999999
SO13,Club Populaire des Consommateurs,"1956 Rue Grand Trunk, Montreal, QC H3K 1N9",45.481343,-73.561665,SO58,Mosquee Khadijah,"2385 Centre St, Montreal, Quebec H3K 1J6",45.48003,-73.56717900000001
SO18,Saint Columba House,"2365 Rue Grand Trunk, Montreal, QC H3K 1M8",45.478913,-73.565399,SO58,Mosquee Khadijah,"2385 Centre St, Montreal, Quebec H3K 1J6",45.48003,-73.56717900000001
SO19,Craig Sauvé/Projet Montreal,"1055 Boulevard René-Lévesque E, suite 1100, Montréal, QC H2L 4S5",45.516465999999994,-73.55528100000001,SO58,Mosquee Khadijah,"2385 Centre St, Montreal, Quebec H3K 1J6",45.48003,-73.56717900000001
SO03,Maison D'Entreaide Ville Emard/Cote Saint Paul,"5999 Rue Drake, Montreal, QC H4E 4G8",45.457815999999994,-73.582391,SO59,RESO (Regroupment economique et social du Sud-Oues,"3181 St Jacques St, Montreal, Quebec H4C 1G7",45.48348,-73.580613
SO13,Club Populaire des Consommateurs,"1956 Rue Grand Trunk, Montreal, QC H3K 1N9",45.481343,-73.561665,SO59,RESO (Regroupment economique et social du Sud-Oues,"3181 St Jacques St, Montreal, Quebec H4C 1G7",45.48348,-73.580613
SO15,Share the warmth/Partageons l'espoir,"625 Rue Fortune, Montreal, QC H3K 2R9",45.478148,-73.559401,SO59,RESO (Regroupment economique et social du Sud-Oues,"3181 St Jacques St, Montreal, Quebec H4C 1G7",45.48348,-73.580613
SO17,Batiment 7 / Collectif 7 à nous,"1950 Rue du Centre, Montreal, QC H3K 1J2",45.482094000000004,-73.56312199999999,SO59,RESO (Regroupment economique et social du Sud-Oues,"3181 St Jacques St, Montreal, Quebec H4C 1G7",45.48348,-73.580613
SO19,Craig Sauvé/Projet Montreal,"1055 Boulevard René-Lévesque E, suite 1100, Montréal, QC H2L 4S5",45.516465999999994,-73.55528100000001,SO59,RESO (Regroupment economique et social du Sud-Oues,"3181 St Jacques St, Montreal, Quebec H4C 1G7",45.48348,-73.580613
SO20,Atelier 850,"850 Rue des Seigneurs, Montréal, QC H3J 1Y5",45.490185,-73.574646,SO59,RESO (Regroupment economique et social du Sud-Oues,"3181 St Jacques St, Montreal, Quebec H4C 1G7",45.48348,-73.580613
SO21,Le Garde Manger pour Tous,"1945 Rue Mullins, Montreal, QC H3K 1M7",45.481327,-73.561369,SO59,RESO (Regroupment economique et social du Sud-Oues,"3181 St Jacques St, Montreal, Quebec H4C 1G7",45.48348,-73.580613
SO15,Share the warmth/Partageons l'espoir,"625 Rue Fortune, Montreal, QC H3K 2R9",45.478148,-73.559401,SO60,Centre africain de developpement et d'entraide,"202-2390 Rue Ryde, Montréal, QC H3K 1R6",45.476968,-73.563022
SO18,Saint Columba House,"2365 Rue Grand Trunk, Montreal, QC H3K 1M8",45.478913,-73.565399,SO60,Centre africain de developpement et d'entraide,"202-2390 Rue Ryde, Montréal, QC H3K 1R6",45.476968,-73.563022
SO19,Craig Sauvé/Projet Montreal,"1055 Boulevard René-Lévesque E, suite 1100, Montréal, QC H2L 4S5",45.516465999999994,-73.55528100000001,SO60,Centre africain de developpement et d'entraide,"202-2390 Rue Ryde, Montréal, QC H3K 1R6",45.476968,-73.563022
SO15,Share the warmth/Partageons l'espoir,"625 Rue Fortune, Montreal, QC H3K 2R9",45.478148,-73.559401,SO61,Comite des sans emploi,"2365 Rue Grand Trunk, Montreal, Québec H3K 1M8",45.478913,-73.565399
SO19,Craig Sauvé/Projet Montreal,"1055 Boulevard René-Lévesque E, suite 1100, Montréal, QC H2L 4S5",45.516465999999994,-73.55528100000001,SO61,Comite des sans emploi,"2365 Rue Grand Trunk, Montreal, Québec H3K 1M8",45.478913,-73.565399
SO11,Maison de Jeunes de PSC L'Adozone,"1850 Rue Grand Trunk, Montreal, QC H3K 1N9",45.481343,-73.561665,SO62,Familles en action,"1915 Centre St, Montreal, Quebec H3K 1J1",45.482583,-73.562898
SO15,Share the warmth/Partageons l'espoir,"625 Rue Fortune, Montreal, QC H3K 2R9",45.478148,-73.559401,SO62,Familles en action,"1915 Centre St, Montreal, Quebec H3K 1J1",45.482583,-73.562898
SO17,Batiment 7 / Collectif 7 à nous,"1950 Rue du Centre, Montreal, QC H3K 1J2",45.482094000000004,-73.56312199999999,SO62,Familles en action,"1915 Centre St, Montreal, Quebec H3K 1J1",45.482583,-73.562898
SO19,Craig Sauvé/Projet Montreal,"1055 Boulevard René-Lévesque E, suite 1100, Montréal, QC H2L 4S5",45.516465999999994,-73.55528100000001,SO62,Familles en action,"1915 Centre St, Montreal, Quebec H3K 1J1",45.482583,-73.562898
SO20,Atelier 850,"850 Rue des Seigneurs, Montréal, QC H3J 1Y5",45.490185,-73.574646,SO62,Familles en action,"1915 Centre St, Montreal, Quebec H3K 1J1",45.482583,-73.562898
SO02,CRCS St-Zotique,"75 Rue du Square Sir George Étienne Cartier, Montréal, QC H4C 3A1",45.473064,-73.583711,SO63,P.O.P.I.R.--Comite Logement,"2515 Rue Delisle bureau 209, Montréal, QC H3J 1K8",45.48383,-73.576727
SO03,Maison D'Entreaide Ville Emard/Cote Saint Paul,"5999 Rue Drake, Montreal, QC H4E 4G8",45.457815999999994,-73.582391,SO63,P.O.P.I.R.--Comite Logement,"2515 Rue Delisle bureau 209, Montréal, QC H3J 1K8",45.48383,-73.576727
SO15,Share the warmth/Partageons l'espoir,"625 Rue Fortune, Montreal, QC H3K 2R9",45.478148,-73.559401,SO63,P.O.P.I.R.--Comite Logement,"2515 Rue Delisle bureau 209, Montréal, QC H3J 1K8",45.48383,-73.576727
SO17,Batiment 7 / Collectif 7 à nous,"1950 Rue du Centre, Montreal, QC H3K 1J2",45.482094000000004,-73.56312199999999,SO63,P.O.P.I.R.--Comite Logement,"2515 Rue Delisle bureau 209, Montréal, QC H3J 1K8",45.48383,-73.576727
SO19,Craig Sauvé/Projet Montreal,"1055 Boulevard René-Lévesque E, suite 1100, Montréal, QC H2L 4S5",45.516465999999994,-73.55528100000001,SO63,P.O.P.I.R.--Comite Logement,"2515 Rue Delisle bureau 209, Montréal, QC H3J 1K8",45.48383,-73.576727
SO15,Share the warmth/Partageons l'espoir,"625 Rue Fortune, Montreal, QC H3K 2R9",45.478148,-73.559401,SO64,Maison Partage Petite-Bourgogne Réseau Providence,"550 Avenue Richmond, Montreal, Québec H3J 1V3",45.490075,-73.569622
SO19,Craig Sauvé/Projet Montreal,"1055 Boulevard René-Lévesque E, suite 1100, Montréal, QC H2L 4S5",45.516465999999994,-73.55528100000001,SO64,Maison Partage Petite-Bourgogne Réseau Providence,"550 Avenue Richmond, Montreal, Québec H3J 1V3",45.490075,-73.569622
SO11,Maison de Jeunes de PSC L'Adozone,"1850 Rue Grand Trunk, Montreal, QC H3K 1N9",45.481343,-73.561665,SO65,Services juridique communautaires,"2533 Rue Centre bureau 101, Montréal, QC H3K 1J9",45.478852,-73.569128
SO15,Share the warmth/Partageons l'espoir,"625 Rue Fortune, Montreal, QC H3K 2R9",45.478148,-73.559401,SO65,Services juridique communautaires,"2533 Rue Centre bureau 101, Montréal, QC H3K 1J9",45.478852,-73.569128
SO19,Craig Sauvé/Projet Montreal,"1055 Boulevard René-Lévesque E, suite 1100, Montréal, QC H2L 4S5",45.516465999999994,-73.55528100000001,SO65,Services juridique communautaires,"2533 Rue Centre bureau 101, Montréal, QC H3K 1J9",45.478852,-73.569128
SO11,Maison de Jeunes de PSC L'Adozone,"1850 Rue Grand Trunk, Montreal, QC H3K 1N9",45.481343,-73.561665,SO66,Societe d'histoire de Pointe-St-Charles,"206-2390 Rue Ryde, Montréal, QC H3K 1R6",45.476968,-73.563022
SO15,Share the warmth/Partageons l'espoir,"625 Rue Fortune, Montreal, QC H3K 2R9",45.478148,-73.559401,SO66,Societe d'histoire de Pointe-St-Charles,"206-2390 Rue Ryde, Montréal, QC H3K 1R6",45.476968,-73.563022
SO17,Batiment 7 / Collectif 7 à nous,"1950 Rue du Centre, Montreal, QC H3K 1J2",45.482094000000004,-73.56312199999999,SO66,Societe d'histoire de Pointe-St-Charles,"206-2390 Rue Ryde, Montréal, QC H3K 1R6",45.476968,-73.563022
SO19,Craig Sauvé/Projet Montreal,"1055 Boulevard René-Lévesque E, suite 1100, Montréal, QC H2L 4S5",45.516465999999994,-73.55528100000001,SO66,Societe d'histoire de Pointe-St-Charles,"206-2390 Rue Ryde, Montréal, QC H3K 1R6",45.476968,-73.563022
SO03,Maison D'Entreaide Ville Emard/Cote Saint Paul,"5999 Rue Drake, Montreal, QC H4E 4G8",45.457815999999994,-73.582391,SO67,Travail de rue-Action communautaire (TRAC),"400 Rue de l'Église, Montréal, QC H4G 3E4",45.462587,-73.569356
SO11,Maison de Jeunes de PSC L'Adozone,"1850 Rue Grand Trunk, Montreal, QC H3K 1N9",45.481343,-73.561665,SO67,Travail de rue-Action communautaire (TRAC),"400 Rue de l'Église, Montréal, QC H4G 3E4",45.462587,-73.569356
SO12,Maison de Jeunes L'Escampette,"525 Rue Dominion, Montreal, QC H3J 2B4",45.484598,-73.57345600000001,SO67,Travail de rue-Action communautaire (TRAC),"400 Rue de l'Église, Montréal, QC H4G 3E4",45.462587,-73.569356
SO15,Share the warmth/Partageons l'espoir,"625 Rue Fortune, Montreal, QC H3K 2R9",45.478148,-73.559401,SO67,Travail de rue-Action communautaire (TRAC),"400 Rue de l'Église, Montréal, QC H4G 3E4",45.462587,-73.569356
SO19,Craig Sauvé/Projet Montreal,"1055 Boulevard René-Lévesque E, suite 1100, Montréal, QC H2L 4S5",45.516465999999994,-73.55528100000001,SO67,Travail de rue-Action communautaire (TRAC),"400 Rue de l'Église, Montréal, QC H4G 3E4",45.462587,-73.569356
SO20,Atelier 850,"850 Rue des Seigneurs, Montréal, QC H3J 1Y5",45.490185,-73.574646,SO67,Travail de rue-Action communautaire (TRAC),"400 Rue de l'Église, Montréal, QC H4G 3E4",45.462587,-73.569356
SO15,Share the warmth/Partageons l'espoir,"625 Rue Fortune, Montreal, QC H3K 2R9",45.478148,-73.559401,SO68,Ecole Roslyn,"4699 Westmount Ave, Westmount, Quebec H3Y 1X5",45.483197,-73.609436
SO15,Share the warmth/Partageons l'espoir,"625 Rue Fortune, Montreal, QC H3K 2R9",45.478148,-73.559401,SO69,Ecole Westmount Park,"15 Park Pl, Westmount, Quebec H3Z 2K4",45.480923,-73.594697
SO08,Coalition Petite Bourgogne/Marché Citoyen,"741 Rue des Seigneurs, Montreal, QC H3J 1Y2",45.489160999999996,-73.57209499999999,SO70,Union United Church,"3007 Rue Delisle, Montréal, QC H4C 1M8",45.482402,-73.579198
SO15,Share the warmth/Partageons l'espoir,"625 Rue Fortune, Montreal, QC H3K 2R9",45.478148,-73.559401,SO70,Union United Church,"3007 Rue Delisle, Montréal, QC H4C 1M8",45.482402,-73.579198
SO19,Craig Sauvé/Projet Montreal,"1055 Boulevard René-Lévesque E, suite 1100, Montréal, QC H2L 4S5",45.516465999999994,-73.55528100000001,SO70,Union United Church,"3007 Rue Delisle, Montréal, QC H4C 1M8",45.482402,-73.579198
SO15,Share the warmth/Partageons l'espoir,"625 Rue Fortune, Montreal, QC H3K 2R9",45.478148,-73.559401,SO71,Paroisse Saint-Charles,"2111 Centre St, Montreal, Quebec H3K 1J5",45.481487,-73.565004
SO18,Saint Columba House,"2365 Rue Grand Trunk, Montreal, QC H3K 1M8",45.478913,-73.565399,SO71,Paroisse Saint-Charles,"2111 Centre St, Montreal, Quebec H3K 1J5",45.481487,-73.565004
SO19,Craig Sauvé/Projet Montreal,"1055 Boulevard René-Lévesque E, suite 1100, Montréal, QC H2L 4S5",45.516465999999994,-73.55528100000001,SO71,Paroisse Saint-Charles,"2111 Centre St, Montreal, Quebec H3K 1J5",45.481487,-73.565004
SO21,Le Garde Manger pour Tous,"1945 Rue Mullins, Montreal, QC H3K 1M7",45.481327,-73.561369,SO71,Paroisse Saint-Charles,"2111 Centre St, Montreal, Quebec H3K 1J5",45.481487,-73.565004
SO15,Share the warmth/Partageons l'espoir,"625 Rue Fortune, Montreal, QC H3K 2R9",45.478148,-73.559401,SO72,Les Ateliers 5 Epices,"1945 Rue Mullins, Montréal, QC H3K 1N9",45.481327,-73.561369
SO16,Pro-Vert Sud Ouest,"75 Rue du Square Sir George Étienne Cartier, Montreal, QC H4C 3A1",45.473064,-73.583711,SO72,Les Ateliers 5 Epices,"1945 Rue Mullins, Montréal, QC H3K 1N9",45.481327,-73.561369
SO17,Batiment 7 / Collectif 7 à nous,"1950 Rue du Centre, Montreal, QC H3K 1J2",45.482094000000004,-73.56312199999999,SO72,Les Ateliers 5 Epices,"1945 Rue Mullins, Montréal, QC H3K 1N9",45.481327,-73.561369
SO21,Le Garde Manger pour Tous,"1945 Rue Mullins, Montreal, QC H3K 1M7",45.481327,-73.561369,SO72,Les Ateliers 5 Epices,"1945 Rue Mullins, Montréal, QC H3K 1N9",45.481327,-73.561369
SO11,Maison de Jeunes de PSC L'Adozone,"1850 Rue Grand Trunk, Montreal, QC H3K 1N9",45.481343,-73.561665,SO73,Ecole Secondaire St-Henri,"4115 St Jacques St, Montreal, Quebec H4C 1J3",45.477965000000005,-73.58757299999999
SO19,Craig Sauvé/Projet Montreal,"1055 Boulevard René-Lévesque E, suite 1100, Montréal, QC H2L 4S5",45.516465999999994,-73.55528100000001,SO73,Ecole Secondaire St-Henri,"4115 St Jacques St, Montreal, Quebec H4C 1J3",45.477965000000005,-73.58757299999999
SO08,Coalition Petite Bourgogne/Marché Citoyen,"741 Rue des Seigneurs, Montreal, QC H3J 1Y2",45.489160999999996,-73.57209499999999,SO74,Centre Communautaire Tyndale St-Georges,"870 Square Richmond, Montréal, QC H3J 1V7",45.491275,-73.573116
SO11,Maison de Jeunes de PSC L'Adozone,"1850 Rue Grand Trunk, Montreal, QC H3K 1N9",45.481343,-73.561665,SO74,Centre Communautaire Tyndale St-Georges,"870 Square Richmond, Montréal, QC H3J 1V7",45.491275,-73.573116
SO16,Pro-Vert Sud Ouest,"75 Rue du Square Sir George Étienne Cartier, Montreal, QC H4C 3A1",45.473064,-73.583711,SO74,Centre Communautaire Tyndale St-Georges,"870 Square Richmond, Montréal, QC H3J 1V7",45.491275,-73.573116
SO20,Atelier 850,"850 Rue des Seigneurs, Montréal, QC H3J 1Y5",45.490185,-73.574646,SO74,Centre Communautaire Tyndale St-Georges,"870 Square Richmond, Montréal, QC H3J 1V7",45.491275,-73.573116
SO21,Le Garde Manger pour Tous,"1945 Rue Mullins, Montreal, QC H3K 1M7",45.481327,-73.561369,SO74,Centre Communautaire Tyndale St-Georges,"870 Square Richmond, Montréal, QC H3J 1V7",45.491275,-73.573116
SO03,Maison D'Entreaide Ville Emard/Cote Saint Paul,"5999 Rue Drake, Montreal, QC H4E 4G8",45.457815999999994,-73.582391,SO75,Prevention Sud-Ouest (PSO),"6000 rue Notre-Dame Ouest West entrance, 2nd floor, Montreal, Quebec, H4C 3K5",45.460997,-73.608874
SO08,Coalition Petite Bourgogne/Marché Citoyen,"741 Rue des Seigneurs, Montreal, QC H3J 1Y2",45.489160999999996,-73.57209499999999,SO75,Prevention Sud-Ouest (PSO),"6000 rue Notre-Dame Ouest West entrance, 2nd floor, Montreal, Quebec, H4C 3K5",45.460997,-73.608874
SO12,Maison de Jeunes L'Escampette,"525 Rue Dominion, Montreal, QC H3J 2B4",45.484598,-73.57345600000001,SO75,Prevention Sud-Ouest (PSO),"6000 rue Notre-Dame Ouest West entrance, 2nd floor, Montreal, Quebec, H4C 3K5",45.460997,-73.608874
SO19,Craig Sauvé/Projet Montreal,"1055 Boulevard René-Lévesque E, suite 1100, Montréal, QC H2L 4S5",45.516465999999994,-73.55528100000001,SO75,Prevention Sud-Ouest (PSO),"6000 rue Notre-Dame Ouest West entrance, 2nd floor, Montreal, Quebec, H4C 3K5",45.460997,-73.608874
SO20,Atelier 850,"850 Rue des Seigneurs, Montréal, QC H3J 1Y5",45.490185,-73.574646,SO75,Prevention Sud-Ouest (PSO),"6000 rue Notre-Dame Ouest West entrance, 2nd floor, Montreal, Quebec, H4C 3K5",45.460997,-73.608874
SO19,Craig Sauvé/Projet Montreal,"1055 Boulevard René-Lévesque E, suite 1100, Montréal, QC H2L 4S5",45.516465999999994,-73.55528100000001,SO76,Ecole de la Petite-Bourgogne,"555 Rue des Seigneurs, Montréal, QC H3J 1Y1",45.488642999999996,-73.570996
SO20,Atelier 850,"850 Rue des Seigneurs, Montréal, QC H3J 1Y5",45.490185,-73.574646,SO76,Ecole de la Petite-Bourgogne,"555 Rue des Seigneurs, Montréal, QC H3J 1Y1",45.488642999999996,-73.570996
SO21,Le Garde Manger pour Tous,"1945 Rue Mullins, Montreal, QC H3K 1M7",45.481327,-73.561369,SO76,Ecole de la Petite-Bourgogne,"555 Rue des Seigneurs, Montréal, QC H3J 1Y1",45.488642999999996,-73.570996
SO03,Maison D'Entreaide Ville Emard/Cote Saint Paul,"5999 Rue Drake, Montreal, QC H4E 4G8",45.457815999999994,-73.582391,SO77,Centre d'aide a la reussite et au developpement,"3225 Trinitaires Blvd, Montreal, Quebec H4E 2S4",45.44685,-73.600711
SO16,Pro-Vert Sud Ouest,"75 Rue du Square Sir George Étienne Cartier, Montreal, QC H4C 3A1",45.473064,-73.583711,SO77,Centre d'aide a la reussite et au developpement,"3225 Trinitaires Blvd, Montreal, Quebec H4E 2S4",45.44685,-73.600711
SO19,Craig Sauvé/Projet Montreal,"1055 Boulevard René-Lévesque E, suite 1100, Montréal, QC H2L 4S5",45.516465999999994,-73.55528100000001,SO77,Centre d'aide a la reussite et au developpement,"3225 Trinitaires Blvd, Montreal, Quebec H4E 2S4",45.44685,-73.600711
SO03,Maison D'Entreaide Ville Emard/Cote Saint Paul,"5999 Rue Drake, Montreal, QC H4E 4G8",45.457815999999994,-73.582391,SO78,Centre de Loisirs Monseigneur Pigeon,"5550 Rue Angers, Montréal, QC H4E 4A5",45.462799,-73.584212
SO16,Pro-Vert Sud Ouest,"75 Rue du Square Sir George Étienne Cartier, Montreal, QC H4C 3A1",45.473064,-73.583711,SO78,Centre de Loisirs Monseigneur Pigeon,"5550 Rue Angers, Montréal, QC H4E 4A5",45.462799,-73.584212
SO19,Craig Sauvé/Projet Montreal,"1055 Boulevard René-Lévesque E, suite 1100, Montréal, QC H2L 4S5",45.516465999999994,-73.55528100000001,SO78,Centre de Loisirs Monseigneur Pigeon,"5550 Rue Angers, Montréal, QC H4E 4A5",45.462799,-73.584212
SO03,Maison D'Entreaide Ville Emard/Cote Saint Paul,"5999 Rue Drake, Montreal, QC H4E 4G8",45.457815999999994,-73.582391,SO79,"Centre social d'aide aux immigrants, CSAI","6201 Laurendeau St, Montreal, Quebec H4E 3X8",45.456838,-73.588719
SO16,Pro-Vert Sud Ouest,"75 Rue du Square Sir George Étienne Cartier, Montreal, QC H4C 3A1",45.473064,-73.583711,SO79,"Centre social d'aide aux immigrants, CSAI","6201 Laurendeau St, Montreal, Quebec H4E 3X8",45.456838,-73.588719
SO19,Craig Sauvé/Projet Montreal,"1055 Boulevard René-Lévesque E, suite 1100, Montréal, QC H2L 4S5",45.516465999999994,-73.55528100000001,SO79,"Centre social d'aide aux immigrants, CSAI","6201 Laurendeau St, Montreal, Quebec H4E 3X8",45.456838,-73.588719
SO03,Maison D'Entreaide Ville Emard/Cote Saint Paul,"5999 Rue Drake, Montreal, QC H4E 4G8",45.457815999999994,-73.582391,SO80,Maison Repit Oasis,"1960 Rue Cardinal, Montréal, QC H4E 1N5",45.459979,-73.590949
SO16,Pro-Vert Sud Ouest,"75 Rue du Square Sir George Étienne Cartier, Montreal, QC H4C 3A1",45.473064,-73.583711,SO80,Maison Repit Oasis,"1960 Rue Cardinal, Montréal, QC H4E 1N5",45.459979,-73.590949
SO19,Craig Sauvé/Projet Montreal,"1055 Boulevard René-Lévesque E, suite 1100, Montréal, QC H2L 4S5",45.516465999999994,-73.55528100000001,SO80,Maison Repit Oasis,"1960 Rue Cardinal, Montréal, QC H4E 1N5",45.459979,-73.590949
